group,feature,variable,feature_family,window_h,risk_direction,n,fire_mean,control_mean,mean_delta,median_delta,sd_delta,mean_delta_ci_low_t,mean_delta_ci_high_t,date_boot_ci_low,date_boot_ci_high,cell_boot_ci_low,cell_boot_ci_high,cohen_dz,direction_match_pct,paired_t_p,wilcoxon_p,date_n,cell_n,support_flag,paired_t_q,wilcoxon_q,date_ci_excludes_zero,cell_ci_excludes_zero,candidate_priority
고지·산간형,humidity_min_72h,humidity_min,hourly_window,72.0,lower,180,27.551388888888887,31.394425000000005,-3.843036111111111,-3.833999999999998,9.634956086158788,-5.260159933743414,-2.4259122884788082,-5.417993123413704,-2.2293587218974826,-5.679562084430546,-1.8145089573196374,-0.3988638948372449,73.88888888888889,2.647553625073452e-07,4.598328493782752e-12,100,25,ok,7.316875472930268e-07,1.487119002244635e-11,True,True,strong_window_candidate
고지·산간형,wind_mean_1h,wind_mean,hourly_window,1.0,higher,181,2.443425414364641,2.5291491712707184,-0.08572375690607738,-0.25,1.7541335819332025,-0.34300093661204356,0.17155342279988883,-0.46738167989417984,0.24570060304273847,-0.5604538963811692,0.35696322175732215,-0.0488695717298808,41.43646408839779,0.5117167828010771,0.28735555878766117,101,25,ok,0.5892496286800282,0.3259555592218246,False,False,descriptive_only
고지·산간형,wind_mean_3h,wind_mean,hourly_window,3.0,higher,181,2.3606629834254145,2.364147329650092,-0.003484346224677745,-0.06800000000000006,1.523038625931975,-0.22686703856854396,0.21989834611918846,-0.3080540105193951,0.29705388383341536,-0.39755114591700125,0.3472256839225588,-0.0022877595914848254,46.96132596685083,0.9754801615844465,0.8728125958257203,101,25,ok,0.9754801615844466,0.8844500971033966,False,False,descriptive_only
고지·산간형,wind_mean_6h,wind_mean,hourly_window,6.0,higher,181,2.1674677716390423,2.1470174953959487,0.02045027624309391,-0.0033333333333334103,1.4521056721215708,-0.192528744172639,0.23342929665882683,-0.34007752285079046,0.31457432950191555,-0.3602346166306132,0.33615783818262096,0.014083187357305361,49.72375690607735,0.8499380183036412,0.9080797765851042,101,25,ok,0.897156797098288,0.9140935499399724,False,False,descriptive_only
고지·산간형,wind_mean_12h,wind_mean,hourly_window,12.0,higher,181,2.012067219152855,1.9220262430939228,0.09004097605893184,0.049833333333333174,1.322244260075996,-0.10389138896645227,0.28397334108431593,-0.23717906701644118,0.3664307139126444,-0.17313687865497082,0.34019803265366416,0.06809708219399396,50.82872928176796,0.36081266517970095,0.5830256719523781,101,25,ok,0.4318387803725555,0.6202361126502379,False,False,descriptive_only
고지·산간형,wind_mean_24h,wind_mean,hourly_window,24.0,higher,181,2.2493577348066296,2.179726289134438,0.06963144567219152,-0.05041666666666633,1.2246687367028264,-0.10998960593878547,0.2492524972831685,-0.19742276990553306,0.3269827384839776,-0.1321493539684637,0.2744283168807181,0.05685737178174414,48.06629834254144,0.44531036461327184,0.740796302595468,101,25,ok,0.5206705801632101,0.7624668928637056,False,False,descriptive_only
고지·산간형,wind_mean_48h,wind_mean,hourly_window,48.0,higher,181,2.2489767495395947,2.2432133402394103,0.005763409300184166,-0.10429166666666678,1.0305226977862474,-0.14538241906782073,0.1569092376681891,-0.200542213790969,0.24302724016203703,-0.17843689947255992,0.201939117013483,0.005592704859936643,45.85635359116022,0.9401056073066927,0.7720344545378897,101,25,ok,0.9623512892837999,0.7875787724144915,False,False,descriptive_only
고지·산간형,wind_mean_72h,wind_mean,hourly_window,72.0,higher,180,2.2644652777777776,2.2405405478395064,0.023924729938271598,-0.08279166666666676,0.9193892926152625,-0.11130042907514934,0.15914988895169255,-0.15457081533331374,0.21228045612237761,-0.19222606007996637,0.22454656761082611,0.026022415238507023,42.77777777777778,0.72740406705143,0.9407865117444243,100,25,ok,0.7945351384133349,0.9407865117444242,False,False,descriptive_only
고지·산간형,wind_max_1h,wind_max,hourly_window,1.0,higher,181,2.443425414364641,2.5291491712707184,-0.08572375690607738,-0.25,1.7541335819332025,-0.34300093661204356,0.17155342279988883,-0.4610994971264368,0.25367932590989345,-0.5032366233766233,0.3202865153446863,-0.0488695717298808,41.43646408839779,0.5117167828010771,0.28735555878766117,101,25,ok,0.5892496286800282,0.3259555592218246,False,False,descriptive_only
고지·산간형,wind_max_3h,wind_max,hourly_window,3.0,higher,181,2.891325966850829,2.924966850828729,-0.033640883977900576,-0.20399999999999996,1.7850556848728816,-0.29545338044470926,0.22817161248890808,-0.4011567255633004,0.31376408396464633,-0.47958808384705576,0.35103510331347726,-0.01884584568592673,46.408839779005525,0.8001365143506867,0.583511605980158,101,25,ok,0.8625585119241445,0.6202361126502379,False,False,descriptive_only
고지·산간형,wind_max_6h,wind_max,hourly_window,6.0,higher,181,3.1287292817679564,3.177541436464088,-0.04881215469613262,-0.1160000000000001,1.9131670131155998,-0.329414623351004,0.2317903139587388,-0.41933753676470586,0.3127331087064813,-0.465099644062938,0.33771568760300313,-0.025513796945851496,49.72375690607735,0.7318086801175453,0.5888725669794537,101,25,ok,0.7945351384133349,0.6215877095894233,False,False,descriptive_only
고지·산간형,wind_max_12h,wind_max,hourly_window,12.0,higher,181,3.4739226519337008,3.484149171270719,-0.01022651933701655,0.07399999999999984,1.9337190386987848,-0.2938433349229007,0.27339029624886757,-0.39885144710578846,0.3902757523878175,-0.3707096848739495,0.3184558913199425,-0.005288523892228965,51.93370165745856,0.943357513837409,0.7424019746304502,101,25,ok,0.9623512892837999,0.7624668928637056,False,False,descriptive_only
고지·산간형,wind_max_24h,wind_max,hourly_window,24.0,higher,181,4.5122099447513815,4.569052486187845,-0.05684254143646399,-0.11399999999999988,1.7917583182177204,-0.31963810704995804,0.20595302417703004,-0.42163099140188537,0.2745927966101695,-0.46817995863148465,0.2928815674522552,-0.031724446795372396,46.408839779005525,0.6700286572106227,0.5386553102959538,101,25,ok,0.7433894590949974,0.5806780649998935,False,False,descriptive_only
고지·산간형,wind_max_48h,wind_max,hourly_window,48.0,higher,181,5.191823204419889,5.290936464088398,-0.09911325966850826,-0.1639999999999997,1.724942196983515,-0.3521089654497293,0.1538824461127128,-0.41701839899664395,0.21220411084905647,-0.5001625494071146,0.21588932529335073,-0.057458887516249606,44.751381215469614,0.44051839697023276,0.31550816087799105,101,25,ok,0.5190604367401193,0.3526267680401076,False,False,descriptive_only
고지·산간형,wind_max_72h,wind_max,hourly_window,72.0,higher,180,5.611833333333332,5.686330555555555,-0.07449722222222227,-0.11900000000000022,1.6678563563482425,-0.31980804192644546,0.17081359748200092,-0.39019971020028565,0.22591710802670129,-0.3899665882543803,0.21623816502463042,-0.04466644980466622,44.44444444444444,0.5497550249352096,0.41469070649125195,100,25,ok,0.6236027148518795,0.45347472940050576,False,False,descriptive_only
고지·산간형,rain_sum_1h,rain_sum,hourly_window,1.0,lower,181,0.07381215469613259,0.043259668508287295,0.030552486187845295,0.0,0.7126007482430552,-0.07396401851431253,0.13506899089000313,-0.041304030106999415,0.15001754896687017,-0.03788991762385428,0.16394436044412342,0.042874619852945196,25.41436464088398,0.5647823863903184,0.00021472658933936959,101,25,ok,0.6359031313431733,0.00033998376645400186,False,False,descriptive_only
고지·산간형,rain_sum_3h,rain_sum,hourly_window,3.0,lower,181,0.1907182320441989,0.17576795580110496,0.01495027624309392,0.0,1.6831521561781466,-0.23191612219862956,0.2618166746848174,-0.21334105271616843,0.2834563082622897,-0.1801939696063325,0.3452895205823289,0.008882308226393982,35.91160220994475,0.9050131127470556,8.643780218830329e-06,101,25,ok,0.9422054324489895,1.4919742899340424e-05,False,False,descriptive_only
고지·산간형,rain_sum_6h,rain_sum,hourly_window,6.0,lower,181,0.36055248618784536,0.37683977900552484,-0.01628729281767952,0.0,2.343635723804616,-0.36002621640301186,0.32745163076765277,-0.4303238359518465,0.4827509347089622,-0.32973949386503065,0.4795645871189174,-0.006949583782260761,41.988950276243095,0.9256126510691917,3.053008625128258e-05,101,25,ok,0.9570960745749464,4.989863559349411e-05,False,False,descriptive_only
고지·산간형,rain_sum_12h,rain_sum,hourly_window,12.0,lower,181,0.47149171270718226,0.774486187845304,-0.30299447513812156,-0.002,3.0873662751018016,-0.7558156833736487,0.14982673309740552,-0.8878975068306012,0.3576235923052699,-0.7711652124214137,0.16813046964490252,-0.0981401130088236,50.27624309392266,0.18839789851906794,6.640163164713689e-07,101,25,ok,0.23666512871816797,1.3826093164883296e-06,False,False,descriptive_only
고지·산간형,rain_sum_24h,rain_sum,hourly_window,24.0,lower,181,0.6808287292817679,1.6821491712707182,-1.00132044198895,-0.018,4.50776744902887,-1.662470600677759,-0.3401702833001412,-1.9722374988312297,-0.11715661764705922,-1.7351491096866098,-0.4128876941760531,-0.2221322313786771,60.773480662983424,0.0031953007675285102,3.077937473226281e-08,101,25,ok,0.005007069243962201,7.545911224683785e-08,True,True,strong_window_candidate
고지·산간형,rain_sum_48h,rain_sum,hourly_window,48.0,lower,181,1.3624309392265195,3.602005524861878,-2.2395745856353595,-0.298,8.815823782092407,-3.5325834549723636,-0.9465657162983556,-3.871541557841763,-0.6258743186813187,-4.0081423050498115,-0.7236864463311106,-0.25404030763235197,71.8232044198895,0.0007807317993262403,1.7098107925203225e-09,101,25,ok,0.0013640371666389485,4.5594954467208604e-09,True,True,strong_window_candidate
고지·산간형,rain_sum_72h,rain_sum,hourly_window,72.0,lower,180,2.6687222222222218,5.304575,-2.6358527777777776,-0.379,12.561710288438539,-4.483448007435805,-0.7882575481197505,-5.0788486915328255,-0.7907738396768896,-5.199149923630272,-0.5812571293969856,-0.20983231719678697,68.33333333333333,0.005421042368508608,2.1519271133534226e-05,100,25,ok,0.008158400396171371,3.5553578394534805e-05,True,True,strong_window_candidate
고지·산간형,FFMC,FFMC,canadian_asof,,higher,181,83.25750913242544,79.21664784302092,4.040861289404521,3.196546601756168,15.64653000429722,1.7459989407492182,6.335723638059824,0.7006301241792211,7.5409223245324215,0.9271857837655494,7.416611759295726,0.2582592618487757,70.1657458563536,0.0006411716999664121,5.474590246304505e-08,101,25,ok,0.001133233702266217,1.3208535197433092e-07,True,True,strong_window_candidate
고지·산간형,ISI,ISI,canadian_asof,,higher,181,4.731846760887537,4.04034127947765,0.6915054814098858,0.8332009723369946,3.545578687820842,0.1714786746584811,1.2115322881612904,0.10067507397626509,1.4039663967875626,0.032408852494955814,1.459097597809237,0.19503317858526895,60.773480662983424,0.009439213870980236,0.007494825758897077,101,25,ok,0.013683619235119255,0.011060325391770444,True,True,strong_window_candidate
고지·산간형,FWI,FWI,canadian_asof,,higher,181,8.286644339117414,6.953360462113694,1.33328387700372,1.6173054997741314,6.095718361874659,0.4392303997898592,2.227337354217581,0.09434874932274352,2.8331281487487607,0.26333973308539066,2.627665222008236,0.21872465193645954,57.4585635359116,0.0036828424460179504,0.006855784093775285,101,25,ok,0.0057121637938237595,0.010216462571116112,True,True,weak_window_candidate
